shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
Ruta06_0,16.1786087,-95.1953113,15
Ruta06_0,16.1785714,-95.1954162,16
Ruta06_0,16.1785318,-95.1955271,17
Ruta06_0,16.1784529,-95.1957482,18
Ruta06_0,16.1782592,-95.1962917,19
Ruta06_0,16.1781535,-95.1965881,20
Ruta06_0,16.1781366,-95.1966379,21
Ruta06_0,16.1780459,-95.1968898,22
Ruta06_0,16.1779649,-95.1971209,23
Ruta06_0,16.177949,-95.1971621,24
Ruta06_0,16.1779365,-95.1971934,25
Ruta06_0,16.1779213,-95.1972281,26
Ruta06_0,16.1777473,-95.1977274,27
Ruta06_0,16.1777066,-95.1979046,28
Ruta06_0,16.1777096,-95.1979819,29
Ruta06_0,16.1781055,-95.1981131,30
Ruta06_0,16.1787198,-95.1983166,31
Ruta06_0,16.1787772,-95.1983373,32
Ruta06_0,16.1797608,-95.1986951,33
Ruta06_0,16.1798376,-95.1987209,34
Ruta06_0,16.1808134,-95.199084,35
Ruta06_0,16.1809028,-95.1991135,36
Ruta06_0,16.181882,-95.1994545,37
Ruta06_0,16.1819607,-95.1994842,38
Ruta06_0,16.1823915,-95.1995907,39
Ruta06_0,16.1829605,-95.1997315,40
Ruta06_0,16.1840509,-95.2000568,41
Ruta06_0,16.1845665,-95.2002499,42
Ruta06_0,16.1848006,-95.2003407,43
Ruta06_0,16.1851405,-95.2004644,44
Ruta06_0,16.1852215,-95.2004971,45
Ruta06_0,16.1862126,-95.2008925,46
Ruta06_0,16.1864209,-95.2009915,47
Ruta06_0,16.1869643,-95.2012603,48
Ruta06_0,16.1878371,-95.201706,49
Ruta06_0,16.1882409,-95.2018782,50
Ruta06_0,16.1883726,-95.2019372,51
Ruta06_0,16.1885365,-95.2019915,52
Ruta06_0,16.1887297,-95.2020505,53
Ruta06_0,16.1888353,-95.2020793,54
Ruta06_0,16.1889293,-95.2021048,55
Ruta06_0,16.1890085,-95.2021176,56
Ruta06_0,16.1891277,-95.2021296,57
Ruta06_0,16.1892835,-95.2021457,58
Ruta06_0,16.1894896,-95.2021565,59
Ruta06_0,16.189706,-95.2021538,60
Ruta06_0,16.1899674,-95.2021444,61
Ruta06_0,16.1904098,-95.2021343,62
Ruta06_0,16.1909926,-95.2021337,63
Ruta06_0,16.1911722,-95.2021766,64
Ruta06_0,16.1914472,-95.2023067,65
Ruta06_0,16.1918427,-95.2025813,66
Ruta06_0,16.1924094,-95.2024753,67
Ruta06_0,16.1927361,-95.2024294,68
Ruta06_0,16.1934578,-95.2023506,69
Ruta06_0,16.1940294,-95.2023343,70
Ruta06_0,16.1946399,-95.2023308,71
Ruta06_0,16.1953096,-95.2023375,72
Ruta06_0,16.1960083,-95.2023585,73
Ruta06_0,16.1961765,-95.2021765,74
Ruta06_0,16.1962563,-95.2020344,75
Ruta06_0,16.1963206,-95.2019318,76
Ruta06_0,16.1963747,-95.2018526,77
Ruta06_0,16.196433,-95.2017884,78
Ruta06_0,16.1965677,-95.201703,79
Ruta06_0,16.1967334,-95.2017149,80
Ruta06_0,16.1983386,-95.2018017,81
Ruta06_0,16.1986398,-95.201815,82
Ruta06_0,16.1998856,-95.2018799,83
Ruta06_0,16.20002,-95.2018829,84
Ruta06_0,16.2008204,-95.2019459,85
Ruta06_0,16.2010187,-95.2019888,86
Ruta06_0,16.2011617,-95.2020304,87
Ruta06_0,16.2013858,-95.2021042,88
Ruta06_0,16.2019382,-95.2022772,89
Ruta06_0,16.2019086,-95.2023831,90
Ruta06_0,16.2017912,-95.2029282,91
Ruta06_0,16.2017747,-95.2030025,92
Ruta06_0,16.2017213,-95.2032536,93
Ruta06_0,16.2015158,-95.2043049,94
Ruta06_0,16.2012892,-95.2053075,95
Ruta06_0,16.2012293,-95.2055863,96
Ruta06_0,16.2011952,-95.2057271,97
Ruta06_0,16.2010598,-95.2053294,98
Ruta06_0,16.2008068,-95.2045853,99
Ruta06_0,16.2002872,-95.2048185,100
Ruta06_0,16.1997953,-95.2050157,101
Ruta06_0,16.1994694,-95.2051578,102
Ruta06_0,16.1990199,-95.2053448,103
Ruta06_0,16.1990225,-95.2049955,104
Ruta06_0,16.1990526,-95.204598,105
Ruta06_0,16.1990174,-95.2045329,106
Ruta06_0,16.1989658,-95.2044793,107
Ruta06_0,16.1988791,-95.2044482,108
Ruta06_0,16.1986664,-95.2045002,109
Ruta06_0,16.1986263,-95.2045089,110
Ruta06_0,16.1983496,-95.2045745,111
Ruta06_0,16.1982588,-95.2045957,112
Ruta06_0,16.1981449,-95.2046221,113
Ruta06_0,16.1980457,-95.2046623,114
Ruta06_0,16.1979749,-95.2047669,115
Ruta06_0,16.1979433,-95.204842,116
Ruta06_0,16.1979305,-95.2050562,117
Ruta06_0,16.1979408,-95.2051833,118
Ruta06_0,16.1979522,-95.2053122,119
Ruta06_0,16.1979266,-95.2054878,120
Ruta06_0,16.1978718,-95.2057104,121
Ruta06_0,16.1978439,-95.2058215,122
Ruta06_0,16.1978223,-95.2058781,123
Ruta06_0,16.1977624,-95.2059397,124
Ruta06_0,16.1976465,-95.2060463,125
Ruta06_0,16.1976191,-95.2060618,126
Ruta06_0,16.1975859,-95.2060611,127
Ruta06_0,16.197566,-95.2060309,128
Ruta06_0,16.19749,-95.2059397,129
Ruta06_0,16.1974404,-95.2059129,130
Ruta06_0,16.1973844,-95.2059008,131
Ruta06_0,16.1973487,-95.2059318,132
Ruta06_0,16.1972062,-95.2060764,133
Ruta06_0,16.1971487,-95.2061288,134
Ruta06_0,16.1970515,-95.2061831,135
Ruta06_0,16.1969575,-95.2062187,136
Ruta06_0,16.1962736,-95.2063233,137
Ruta06_0,16.1964326,-95.2069556,138
Ruta06_0,16.1964539,-95.207091,139
Ruta06_0,16.1964668,-95.2071749,140
Ruta06_0,16.1965061,-95.2072835,141
Ruta06_0,16.1966258,-95.2075262,142
Ruta06_0,16.1966381,-95.2075879,143
Ruta06_0,16.1966645,-95.2076764,144
Ruta06_0,16.1967392,-95.2077247,145
Ruta06_0,16.196809,-95.2077324,146
Ruta06_0,16.1970502,-95.2077589,147
Ruta06_0,16.1971268,-95.207779,148
Ruta06_0,16.1972363,-95.2078293,149
Ruta06_0,16.1972994,-95.2078542,150
Ruta06_0,16.1974275,-95.2078984,151
Ruta06_0,16.1976606,-95.2080151,152
Ruta06_0,16.1979195,-95.2080902,153
Ruta06_0,16.1981391,-95.2081405,154
Ruta06_0,16.1981899,-95.2081747,155
Ruta06_0,16.1982891,-95.2083014,156
Ruta06_0,16.1983767,-95.2084543,157
Ruta06_0,16.1985151,-95.2085871,158
Ruta06_0,16.1986516,-95.2086736,159
Ruta06_0,16.1987688,-95.2087098,160
Ruta06_0,16.1988725,-95.2087178,161
Ruta06_0,16.1990052,-95.2087084,162
Ruta06_0,16.1991784,-95.2087037,163
Ruta06_0,16.1992653,-95.2087232,164
Ruta06_0,16.1996624,-95.2088556,165
Ruta06_0,16.1998617,-95.2089443,166
Ruta06_1,16.1998617,-95.2089443,1
Ruta06_1,16.1996624,-95.2088556,2
Ruta06_1,16.1992653,-95.2087232,3
Ruta06_1,16.1991784,-95.2087037,4
Ruta06_1,16.1990052,-95.2087084,5
Ruta06_1,16.1988725,-95.2087178,6
Ruta06_1,16.1987688,-95.2087098,7
Ruta06_1,16.1986516,-95.2086736,8
Ruta06_1,16.1985151,-95.2085871,9
Ruta06_1,16.1983767,-95.2084543,10
Ruta06_1,16.1982891,-95.2083014,11
Ruta06_1,16.1981899,-95.2081747,12
Ruta06_1,16.1981391,-95.2081405,13
Ruta06_1,16.1979195,-95.2080902,14
Ruta06_1,16.1976606,-95.2080151,15
Ruta06_1,16.1974275,-95.2078984,16
Ruta06_1,16.1972994,-95.2078542,17
Ruta06_1,16.1972363,-95.2078293,18
Ruta06_1,16.1971268,-95.207779,19
Ruta06_1,16.1970502,-95.2077589,20
Ruta06_1,16.196809,-95.2077324,21
Ruta06_1,16.1967392,-95.2077247,22
Ruta06_1,16.1966645,-95.2076764,23
Ruta06_1,16.1966381,-95.2075879,24
Ruta06_1,16.1966258,-95.2075262,25
Ruta06_1,16.1965061,-95.2072835,26
Ruta06_1,16.1964668,-95.2071749,27
Ruta06_1,16.1964539,-95.207091,28
Ruta06_1,16.1964326,-95.2069556,29
Ruta06_1,16.1962736,-95.2063233,30
Ruta06_1,16.1969575,-95.2062187,31
Ruta06_1,16.1970515,-95.2061831,32
Ruta06_1,16.1971487,-95.2061288,33
Ruta06_1,16.1972062,-95.2060764,34
Ruta06_1,16.1973487,-95.2059318,35
Ruta06_1,16.1973844,-95.2059008,36
Ruta06_1,16.1974404,-95.2059129,37
Ruta06_1,16.19749,-95.2059397,38
Ruta06_1,16.197566,-95.2060309,39
Ruta06_1,16.1975859,-95.2060611,40
Ruta06_1,16.1976191,-95.2060618,41
Ruta06_1,16.1976465,-95.2060463,42
Ruta06_1,16.1977624,-95.2059397,43
Ruta06_1,16.1978223,-95.2058781,44
Ruta06_1,16.1978439,-95.2058215,45
Ruta06_1,16.1978718,-95.2057104,46
Ruta06_1,16.1979266,-95.2054878,47
Ruta06_1,16.1979522,-95.2053122,48
Ruta06_1,16.1979408,-95.2051833,49
Ruta06_1,16.1979305,-95.2050562,50
Ruta06_1,16.1979433,-95.204842,51
Ruta06_1,16.1979749,-95.2047669,52
Ruta06_1,16.1980457,-95.2046623,53
Ruta06_1,16.1981449,-95.2046221,54
Ruta06_1,16.1982588,-95.2045957,55
Ruta06_1,16.1983496,-95.2045745,56
Ruta06_1,16.1986263,-95.2045089,57
Ruta06_1,16.1986664,-95.2045002,58
Ruta06_1,16.1988791,-95.2044482,59
Ruta06_1,16.1990805,-95.2043874,60
Ruta06_1,16.1990526,-95.204598,61
Ruta06_1,16.1990225,-95.2049955,62
Ruta06_1,16.1990199,-95.2053448,63
Ruta06_1,16.1994694,-95.2051578,64
Ruta06_1,16.1997953,-95.2050157,65
Ruta06_1,16.2002872,-95.2048185,66
Ruta06_1,16.2008068,-95.2045853,67
Ruta06_1,16.2010598,-95.2053294,68
Ruta06_1,16.2011952,-95.2057271,69
Ruta06_1,16.2012293,-95.2055863,70
Ruta06_1,16.2012892,-95.2053075,71
Ruta06_1,16.2015158,-95.2043049,72
Ruta06_1,16.2017213,-95.2032536,73
Ruta06_1,16.2017747,-95.2030025,74
Ruta06_1,16.2017912,-95.2029282,75
Ruta06_1,16.2019086,-95.2023831,76
Ruta06_1,16.2013896,-95.2022034,77
Ruta06_1,16.2010483,-95.2020934,78
Ruta06_1,16.200841,-95.2020492,79
Ruta06_1,16.2004263,-95.2020156,80
Ruta06_1,16.2001881,-95.2019995,81
Ruta06_1,16.1999189,-95.2019781,82
Ruta06_1,16.1993054,-95.2019591,83
Ruta06_1,16.1988486,-95.2019231,84
Ruta06_1,16.1983342,-95.2018957,85
Ruta06_1,16.1966238,-95.2017902,86
Ruta06_1,16.1965132,-95.201862,87
Ruta06_1,16.1964545,-95.201905,88
Ruta06_1,16.1963077,-95.2020438,89
Ruta06_1,16.1961765,-95.2021765,90
Ruta06_1,16.1960083,-95.2023585,91
Ruta06_1,16.1953096,-95.2023375,92
Ruta06_1,16.1946399,-95.2023308,93
Ruta06_1,16.1940294,-95.2023343,94
Ruta06_1,16.1934578,-95.2023506,95
Ruta06_1,16.1927361,-95.2024294,96
Ruta06_1,16.1924094,-95.2024753,97
Ruta06_1,16.1918427,-95.2025813,98
Ruta06_1,16.1914472,-95.2023067,99
Ruta06_1,16.1911722,-95.2021766,100
Ruta06_1,16.1909926,-95.2021337,101
Ruta06_1,16.1904098,-95.2021343,102
Ruta06_1,16.1899674,-95.2021444,103
Ruta06_1,16.189706,-95.2021538,104
Ruta06_1,16.1894896,-95.2021565,105
Ruta06_1,16.1892835,-95.2021457,106
Ruta06_1,16.1891277,-95.2021296,107
Ruta06_1,16.1890085,-95.2021176,108
Ruta06_1,16.1889293,-95.2021048,109
Ruta06_1,16.1888353,-95.2020793,110
Ruta06_1,16.1887297,-95.2020505,111
Ruta06_1,16.1885365,-95.2019915,112
Ruta06_1,16.1883726,-95.2019372,113
Ruta06_1,16.1882409,-95.2018782,114
Ruta06_1,16.1878371,-95.201706,115
Ruta06_1,16.1869643,-95.2012603,116
Ruta06_1,16.1864209,-95.2009915,117
Ruta06_1,16.1862126,-95.2008925,118
Ruta06_1,16.1852215,-95.2004971,119
Ruta06_1,16.1851405,-95.2004644,120
Ruta06_1,16.1848006,-95.2003407,121
Ruta06_1,16.1845665,-95.2002499,122
Ruta06_1,16.1840509,-95.2000568,123
Ruta06_1,16.1829605,-95.1997315,124
Ruta06_1,16.1823915,-95.1995907,125
Ruta06_1,16.1819607,-95.1994842,126
Ruta06_1,16.181882,-95.1994545,127
Ruta06_1,16.1809028,-95.1991135,128
Ruta06_1,16.1808134,-95.199084,129
Ruta06_1,16.1798376,-95.1987209,130
Ruta06_1,16.1797608,-95.1986951,131
Ruta06_1,16.1787772,-95.1983373,132
Ruta06_1,16.1787198,-95.1983166,133
Ruta06_1,16.1781055,-95.1981131,134
Ruta06_1,16.1777096,-95.1979819,135
Ruta06_1,16.1776621,-95.1979662,136
Ruta06_1,16.1777066,-95.1979046,137
Ruta06_1,16.1777473,-95.1977274,138
Ruta06_1,16.1779213,-95.1972281,139
Ruta06_1,16.1779365,-95.1971934,140
Ruta06_1,16.177949,-95.1971621,141
Ruta06_1,16.1779649,-95.1971209,142
Ruta06_1,16.1780459,-95.1968898,143
Ruta06_1,16.1781366,-95.1966379,144
Ruta06_1,16.1781535,-95.1965881,145
Ruta06_1,16.1782592,-95.1962917,146
Ruta06_1,16.1784529,-95.1957482,147
Ruta06_1,16.1785318,-95.1955271,148
Ruta06_1,16.1785714,-95.1954162,149
Ruta06_1,16.1786087,-95.1953113,150
Ruta06_1,16.1786488,-95.1951894,151
Ruta06_1,16.1786558,-95.1950213,152
Ruta06_1,16.1786746,-95.194948,153
Ruta06_1,16.1790145,-95.1939875,154
Ruta06_1,16.1780251,-95.1936086,155
Ruta06_1,16.1779633,-95.1935838,156
Ruta06_1,16.1772773,-95.1933204,157
Ruta08_1,16.1797893,-95.1918065,1
Ruta08_1,16.179495,-95.1925984,2
Ruta08_1,16.1794783,-95.192696,3
Ruta08_1,16.1794989,-95.1928456,4
Ruta08_1,16.1802885,-95.1931512,5
Ruta08_1,16.1805142,-95.1932386,6
Ruta08_1,16.1805757,-95.1932612,7
Ruta08_1,16.1815632,-95.1936318,8
Ruta08_1,16.1816331,-95.1936582,9
Ruta08_1,16.1826261,-95.1940508,10
Ruta08_1,16.1827652,-95.1936887,11
Ruta08_1,16.1827923,-95.1936083,12
Ruta08_1,16.1828824,-95.1936471,13
Ruta08_1,16.1838716,-95.1940374,14
Ruta08_1,16.1842391,-95.1941767,15
Ruta08_1,16.1848981,-95.1944002,16
Ruta08_1,16.1849678,-95.1942912,17
Ruta08_1,16.185075,-95.1938055,18
Ruta08_1,16.1851608,-95.1934782,19
Ruta08_1,16.1852787,-95.1934755,20
Ruta08_1,16.1854255,-95.1934735,21
Ruta08_1,16.1854751,-95.1934849,22
Ruta08_1,16.1855421,-95.1935345,23
Ruta08_1,16.1856721,-95.1936284,24
Ruta08_1,16.185913,-95.1937477,25
Ruta08_1,16.1861538,-95.193855,26
Ruta08_1,16.1863869,-95.1939797,27
Ruta08_1,16.1867952,-95.1941648,28
Ruta08_1,16.1872003,-95.1944049,29
Ruta08_1,16.1871713,-95.1943251,30
Ruta08_1,16.1871558,-95.1942654,31
Ruta08_1,16.1871224,-95.1941514,32
Ruta08_1,16.1870412,-95.1939717,33
Ruta08_1,16.1869871,-95.1938483,34
Ruta08_1,16.1869337,-95.1937444,35
Ruta08_1,16.1868609,-95.1936176,36
Ruta08_1,16.1866858,-95.1933736,37
Ruta08_1,16.1866111,-95.1932368,38
Ruta08_1,16.1865866,-95.1931657,39
Ruta08_1,16.1865737,-95.1930664,40
Ruta08_1,16.1865415,-95.1929297,41
Ruta08_1,16.1865203,-95.1928753,42
Ruta08_1,16.1864649,-95.1928244,43
Ruta08_1,16.1863689,-95.1927714,44
Ruta08_1,16.1862157,-95.1926856,45
Ruta08_1,16.1861004,-95.1926279,46
Ruta08_1,16.186045,-95.1925662,47
Ruta08_1,16.1860122,-95.1924824,48
Ruta08_1,16.1860257,-95.1924127,49
Ruta08_1,16.1860733,-95.1923496,50
Ruta08_1,16.1861635,-95.1922524,51
Ruta08_1,16.1862285,-95.1921478,52
Ruta08_1,16.1863053,-95.1920474,53
Ruta08_1,16.186074,-95.1918588,54
Ruta08_1,16.1858937,-95.1916784,55
Ruta08_1,16.1857971,-95.1916053,56
Ruta08_1,16.1857501,-95.1915537,57
Ruta08_1,16.1857288,-95.1914974,58
Ruta08_1,16.1857404,-95.191441,59
Ruta08_1,16.1857732,-95.191376,60
Ruta08_1,16.1858145,-95.1913136,61
Ruta08_1,16.1858447,-95.1912506,62
Ruta08_1,16.1858634,-95.1911855,63
Ruta08_1,16.1858557,-95.1911044,64
Ruta08_1,16.1858376,-95.1909817,65
Ruta08_1,16.1857996,-95.1908872,66
Ruta08_1,16.1857185,-95.1907799,67
Ruta08_1,16.18560247,-95.19065134,68
Ruta08_0,16.18557451,-95.19062511,1
Ruta08_0,16.185526,-95.1903844,2
Ruta08_0,16.1854538,-95.1901375,3
Ruta08_0,16.185336,-95.1897673,4
Ruta08_0,16.1852767,-95.1897177,5
Ruta08_0,16.1848178,-95.1896771,6
Ruta08_0,16.1846881,-95.1896212,7
Ruta08_0,16.1845892,-95.1895483,8
Ruta08_0,16.1844743,-95.1894341,9
Ruta08_0,16.1843753,-95.1893033,10
Ruta08_0,16.1843056,-95.1891853,11
Ruta08_0,16.184238,-95.1890358,12
Ruta08_0,16.1841903,-95.1889043,13
Ruta08_0,16.1841575,-95.1887682,14
Ruta08_0,16.1841266,-95.1886307,15
Ruta08_0,16.1840802,-95.1884732,16
Ruta08_0,16.1840313,-95.1884021,17
Ruta08_0,16.1839392,-95.1883652,18
Ruta08_0,16.1837666,-95.1883451,19
Ruta08_0,16.1835934,-95.1883337,20
Ruta08_0,16.1834375,-95.1883721,21
Ruta08_0,16.1831982,-95.1884223,22
Ruta08_0,16.1830733,-95.1884271,23
Ruta08_0,16.1829539,-95.1884148,24
Ruta08_0,16.1825306,-95.1883713,25
Ruta08_0,16.1824452,-95.1883404,26
Ruta08_0,16.1821946,-95.1889627,27
Ruta08_0,16.1819125,-95.1892872,28
Ruta08_0,16.1818076,-95.1896735,29
Ruta08_0,16.1816891,-95.1897975,30
Ruta08_0,16.1816035,-95.1899095,31
Ruta08_0,16.1815391,-95.1903078,32
Ruta08_0,16.1815365,-95.1904432,33
Ruta08_0,16.1815339,-95.1905009,34
Ruta08_0,16.1816086,-95.1908563,35
Ruta08_0,16.1818176,-95.1913012,36
Ruta08_0,16.1818063,-95.19138,37
Ruta08_0,16.1817567,-95.1913807,38
Ruta08_0,16.1816911,-95.1913767,39
Ruta08_0,16.1815983,-95.1912814,40
Ruta08_0,16.1814502,-95.1911755,41
Ruta08_0,16.1813357,-95.1911101,42
Ruta08_0,16.1812905,-95.1910843,43
Ruta08_0,16.1809852,-95.1909743,44
Ruta08_0,16.1807136,-95.1908726,45
Ruta08_0,16.180285,-95.1907075,46
Ruta08_0,16.1798995,-95.1916811,47
Ruta08_0,16.1798383,-95.1918159,48
Ruta08_0,16.1797893,-95.1918065,49
Ruta09_0,16.1767998,-95.1930493,1
Ruta09_0,16.1769291,-95.1930965,2
Ruta09_0,16.1770013,-95.1931243,3
Ruta09_0,16.1779917,-95.1935045,4
Ruta09_0,16.1780535,-95.1935294,5
Ruta09_0,16.1790426,-95.1939081,6
Ruta09_0,16.1791164,-95.1939365,7
Ruta09_0,16.1793393,-95.1940272,8
Ruta09_0,16.1801159,-95.1943434,9
Ruta09_0,16.1801844,-95.1943713,10
Ruta09_0,16.1811681,-95.1947242,11
Ruta09_0,16.1812412,-95.1947523,12
Ruta09_0,16.1822178,-95.1951398,13
Ruta09_0,16.1822945,-95.1951706,14
Ruta09_0,16.1822706,-95.1952404,15
Ruta09_0,16.1821157,-95.1956694,16
Ruta09_0,16.1818888,-95.1962911,17
Ruta09_0,16.1815853,-95.1971429,18
Ruta09_0,16.1814901,-95.1972346,19
Ruta09_0,16.181454,-95.1972729,20
Ruta09_0,16.1817812,-95.1977965,21
Ruta09_0,16.1819164,-95.1980245,22
Ruta09_0,16.1822204,-95.1985301,23
Ruta09_0,16.1824072,-95.1987956,24
Ruta09_0,16.182612,-95.198974,25
Ruta09_0,16.1828116,-95.1990786,26
Ruta09_0,16.1831671,-95.1992181,27
Ruta09_0,16.1832431,-95.199253,28
Ruta09_0,16.1837157,-95.1994206,29
Ruta09_0,16.1842219,-95.1996124,30
Ruta09_0,16.1842992,-95.1996459,31
Ruta09_0,16.1852832,-95.2000147,32
Ruta09_0,16.1853695,-95.2000456,33
Ruta09_0,16.186195,-95.200358,34
Ruta09_0,16.1863483,-95.2004184,35
Ruta09_0,16.1864243,-95.2004506,36
Ruta09_0,16.1868223,-95.2006236,37
Ruta09_0,16.1870361,-95.2007255,38
Ruta09_0,16.1873323,-95.2008985,39
Ruta09_0,16.1876504,-95.201097,40
Ruta09_0,16.1882635,-95.201451,41
Ruta09_0,16.1885584,-95.2015892,42
Ruta09_0,16.1887799,-95.2016696,43
Ruta09_0,16.1889551,-95.2017139,44
Ruta09_0,16.189165,-95.2017528,45
Ruta09_0,16.1893891,-95.2017716,46
Ruta09_0,16.1897356,-95.2017689,47
Ruta09_0,16.1908149,-95.2016562,48
Ruta09_0,16.1912579,-95.2016281,49
Ruta09_0,16.1920605,-95.2015942,50
Ruta09_0,16.1928262,-95.2015238,51
Ruta09_0,16.1929962,-95.2015095,52
Ruta09_0,16.1931316,-95.2015026,53
Ruta09_0,16.1934319,-95.2015038,54
Ruta09_0,16.1939472,-95.2015224,55
Ruta09_0,16.1942824,-95.2015366,56
Ruta09_0,16.1949582,-95.2015846,57
Ruta09_0,16.1961918,-95.2016482,58
Ruta09_0,16.1965677,-95.201703,59
Ruta09_0,16.1967334,-95.2017149,60
Ruta09_0,16.1983386,-95.2018017,61
Ruta09_0,16.1986398,-95.201815,62
Ruta09_0,16.1998856,-95.2018799,63
Ruta09_0,16.20002,-95.2018829,64
Ruta09_0,16.2008204,-95.2019459,65
Ruta09_0,16.2010187,-95.2019888,66
Ruta09_0,16.2011617,-95.2020304,67
Ruta09_0,16.2013858,-95.2021042,68
Ruta09_0,16.2019382,-95.2022772,69
Ruta09_0,16.2026015,-95.2024783,70
Ruta09_0,16.2030947,-95.2026312,71
Ruta09_0,16.2035699,-95.2027653,72
Ruta09_0,16.2042254,-95.2029598,73
Ruta09_0,16.2047535,-95.2031232,74
Ruta09_0,16.2060593,-95.2035351,75
Ruta09_0,16.2066684,-95.2037255,76
Ruta09_0,16.2074619,-95.203983,77
Ruta09_0,16.2087597,-95.2043677,78
Ruta09_0,16.2094265,-95.2045705,79
Ruta09_0,16.2105054,-95.2048977,80
Ruta09_0,16.2108815,-95.205019,81
Ruta09_0,16.210998,-95.2050599,82
Ruta09_0,16.2115067,-95.2052195,83
Ruta09_0,16.2124465,-95.2055215,84
Ruta09_0,16.2137957,-95.2059514,85
Ruta09_0,16.2142528,-95.2060798,86
Ruta09_0,16.2150313,-95.2063152,87
Ruta09_0,16.2158902,-95.2065915,88
Ruta09_0,16.2159765,-95.2066203,89
Ruta09_0,16.2159392,-95.2067269,90
Ruta09_0,16.2157481,-95.2073465,91
Ruta09_0,16.2156765,-95.2075961,92
Ruta09_0,16.2167853,-95.2078991,93
Ruta09_0,16.2180027,-95.2082738,94
Ruta09_0,16.2182302,-95.2083438,95
Ruta09_0,16.2187852,-95.2085147,96
Ruta09_0,16.2189046,-95.2099415,97
Ruta09_0,16.2189777,-95.2107261,98
Ruta09_0,16.219042,-95.2112619,99
Ruta09_0,16.2190806,-95.2117078,100
Ruta09_0,16.2192802,-95.2122208,101
Ruta09_0,16.2193259,-95.2124561,102
Ruta09_0,16.2206954,-95.2122489,103
Ruta09_0,16.2208248,-95.2122121,104
Ruta09_0,16.2209449,-95.2121547,105
Ruta09_0,16.2209839,-95.2121356,106
Ruta09_0,16.2210869,-95.2121101,107
Ruta09_0,16.2215914,-95.212016,108
Ruta09_0,16.2218365,-95.2119793,109
Ruta09_0,16.2218556,-95.2119767,110
Ruta09_0,16.2224007,-95.2119137,111
Ruta09_0,16.2227145,-95.2118862,112
Ruta09_0,16.2228111,-95.2118821,113
Ruta09_0,16.2230757,-95.2118895,114
Ruta09_0,16.2232303,-95.2119344,115
Ruta09_0,16.223529,-95.2121101,116
Ruta09_0,16.223632,-95.2122201,117
Ruta09_0,16.2238783,-95.212705,118
Ruta09_0,16.2240441,-95.2130315,119
Ruta09_0,16.2241664,-95.2132957,120
Ruta09_0,16.2242231,-95.2134271,121
Ruta09_0,16.2242868,-95.2135552,122
Ruta09_0,16.2243074,-95.213704,123
Ruta09_0,16.224292,-95.213814,124
Ruta09_0,16.2242508,-95.2139253,125
Ruta09_0,16.224028,-95.2143689,126
Ruta09_0,16.2239939,-95.2144373,127
Ruta09_0,16.223961,-95.2144993,128
Ruta09_0,16.2235522,-95.2153355,129
Ruta09_0,16.223499,-95.2159758,130
Ruta09_0,16.2236192,-95.216521,131
Ruta09_0,16.2238097,-95.2168804,132
Ruta09_0,16.2238999,-95.2170441,133
Ruta09_0,16.2241329,-95.2174571,134
Ruta09_0,16.2241484,-95.2175537,135
Ruta09_0,16.2240492,-95.2178675,136
Ruta09_0,16.2239359,-95.2182202,137
Ruta09_0,16.2238883,-95.2184844,138
Ruta09_0,16.223905,-95.2186078,139
Ruta09_0,16.2239137,-95.2187097,140
Ruta09_0,16.2239372,-95.2189846,141
Ruta09_0,16.2239308,-95.2193226,142
Ruta09_0,16.2239279,-95.2193542,143
Ruta09_0,16.2239012,-95.2196485,144
Ruta09_0,16.2239179,-95.2197397,145
Ruta09_1,16.2239137,-95.2187097,1
Ruta09_1,16.223905,-95.2186078,2
Ruta09_1,16.2238883,-95.2184844,3
Ruta09_1,16.2239359,-95.2182202,4
Ruta09_1,16.2240492,-95.2178675,5
Ruta09_1,16.2241484,-95.2175537,6
Ruta09_1,16.2241329,-95.2174571,7
Ruta09_1,16.2230686,-95.2175208,8
Ruta09_1,16.2223315,-95.2175993,9
Ruta09_1,16.2218454,-95.2176142,10
Ruta09_1,16.2213438,-95.2176419,11
Ruta09_1,16.2203334,-95.2174654,12
Ruta09_1,16.2199612,-95.2173921,13
Ruta09_1,16.2193774,-95.2172948,14
Ruta09_1,16.2194907,-95.2162609,15
Ruta09_1,16.2195217,-95.2159524,16
Ruta09_1,16.219586,-95.2152121,17
Ruta09_1,16.2197206,-95.2141721,18
Ruta09_1,16.2197296,-95.2140856,19
Ruta09_1,16.2196797,-95.214046,20
Ruta09_1,16.2195748,-95.2139629,21
Ruta09_1,16.2195358,-95.2139065,22
Ruta09_1,16.2194899,-95.2136745,23
Ruta09_1,16.219483,-95.2135733,24
Ruta09_1,16.2194116,-95.2130103,25
Ruta09_1,16.2193259,-95.2124561,26
Ruta09_1,16.2192802,-95.2122208,27
Ruta09_1,16.2190806,-95.2117078,28
Ruta09_1,16.219042,-95.2112619,29
Ruta09_1,16.2189777,-95.2107261,30
Ruta09_1,16.2189046,-95.2099415,31
Ruta09_1,16.2187852,-95.2085147,32
Ruta09_1,16.2182302,-95.2083438,33
Ruta09_1,16.2180027,-95.2082738,34
Ruta09_1,16.2167853,-95.2078991,35
Ruta09_1,16.2156765,-95.2075961,36
Ruta09_1,16.2155831,-95.2075712,37
Ruta09_1,16.2156591,-95.2073177,38
Ruta09_1,16.2158542,-95.2066974,39
