stop_id,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
584,Unidad Deportiva el Tequio 2,,16.9945574,-96.7203497,0,
585,Unidad Deportiva el Tequio 1,,16.9975081,-96.7194863,0,
586,Escuela Oficial Rayados Oaxaca,,16.999157,-96.718997,0,
587,Aeropuerto,,17.0009486,-96.7184756,0,

603,Cristóbal Colón-  Xicoténcatl,,17.058324,-96.721121,0,
604,Avenida Miguel Hidalgo - Xicoténcatl,,17.059934,-96.720881,0,

621,Base BinniBus Manzana L,,17.10894,-96.74516,0,
622,Moctezuma - Quetzalcóatl,,17.10785,-96.74609,0,
623,Axayacatl - Quetzalcóatl,,17.1074423,-96.746903,0,
624,Vista Hermosa - Quetzalcóatl,,17.1066522,-96.7463761,0,
625,Quetzalcóatl - Tecóatl,,17.1061471,-96.7457414,0,
626,Cuauhtémoc - Quetzalcóatl,,17.1049925,-96.7450391,0,
627,Cuitláhuac - Quetzalcóatl,,17.103995,-96.744919,0,
635,Avenida Eduardo Vasconcelos - Quetzalcóatl,,17.1033746,-96.7450116,0,
636,Cosijopi - Quetzalcóatl,,17.1050152,-96.7449361,0,
637,Escuela José María Morelos y Pavón,,17.106069,-96.7455319,0,
638,Citlali - Quetzalcóatl,,17.1064814,-96.7461804,0,
639,Axayacatl Quetzalcóatl,,17.1073924,-96.746831,0,
640,Moctezuma - Quetzalcóatl,,17.107944,-96.7461085,0,

680,Andador Santo Domingo,,17.041635,-96.691763,0,

794,Mixcóatl - Avenida Montoya,,17.06268196,-96.74655339,0,


892,Base BinniBus ISSSTE,,17.08297,-96.72155,0,
893,Avenida Félix Romero - Circuito la Cascada,,17.083739,-96.720452,0,
894,Gerardo Valera - José López Álvarez,,17.08282,-96.71953,0,
896,Nuño del Mercado - Flores Magón,,17.054666,-96.727111,0,

900,Puente de Nazareno Xoxocotlán,,17.015018,-96.756527,0,
901,Morerlos - Carretera Oaxaca - Zaachila,,17.013576,-96.758942,0,
902,Cruz Blanca - Carretera Oaxaca - Zaachila,,17.011533,-96.762391,0,
903,El Bajío - Carretera Oaxaca - Zaachila,,17.009571,-96.765638,0,
904,El Tepeyac - Camino a Cuilápam de Guerrero,,17.007436,-96.768082,0,
905,Moctezuma - Camino a Cuilápam de Guerrero,,7.006868,-96.76561,0,
906,Enrique Rébsamen - Camino a Cuilápam de Guerrero,,17.005781,-96.762042,0,
907,La Soledad - Avenida San Isidro,,17.002783,-96.759992,0,
908,Sabino Crespo - Avenida San Isidro,,16.999637,-96.758564,0,
909,Base BinniBus CRIT,,16.997046,-96.756596,0,
910,Universidad Anáhuac,,16.99694,-96.753051,0,
912,Tanque Elevado,,16.999438,-96.758532,0,
913,La Soledad - Avenida San Isidro,,17.002657,-96.759799,0,
914,Enrique Rébsamen - Camino a Cuilápam de Guerrero,,17.005696,-96.76179,0,
